physician_id,specialty_description,state,total_patients,total_prescriptions,total_drug_cost_usd,unique_drugs_prescribed
1248240250,Pathology,SD,364,1645,241927.24,16
1544620463,Emergency Medicine,NY,342,783,138489.57,34
1306765234,Cardiology,AZ,114,602,52209.16,36
1929904866,Oral Surgery,KS,391,1811,243923.41,24
1361230342,Infectious Disease,VT,137,373,33177.59,37
1743641875,Rheumatology,SD,357,1777,502884.42,28
1236161148,Urology,WI,374,1682,110157.92,50
1316579566,Plastic Surgery,UT,354,1219,165197.3,36
1325817903,Oral Surgery,ND,171,366,23700.07,32
1816506780,Neurosurgery,AK,149,717,53452.44,42
1521893929,Surgery,ID,160,569,96133.93,29
1495996250,Neurology,GA,349,921,228295.13,37
1336875344,Plastic Surgery,KS,350,1863,195269.81,40
1437171431,Oral Surgery,WI,297,1231,242032.05,31
1667939466,Otolaryngology,NC,250,1015,75070.83,32
1974182513,Plastic Surgery,OR,247,1106,193073.48,16
1429453027,Ophthalmology,SD,170,527,128038.63,23
1709329827,Ophthalmology,MA,296,1145,156574.72,22
1253539203,Vascular Surgery,UT,127,639,105363.02,43
1548706636,Infectious Disease,NY,191,781,66160.27,35
1853931434,Cardiology,SC,325,1314,108177.19,32
1248695033,Neurology,FL,394,940,284801.37,38
1104692647,Psychiatry,GA,200,604,74904.55,50
1840423738,Oral Surgery,VT,103,309,31435.6,46
1876357815,Pulmonology,NJ,170,562,100936.8,33
1849594722,Nephrology,AR,334,696,58830.61,48
1243832413,Neurology,ME,331,1305,579820.07,24
1931260068,Emergency Medicine,IL,527,2243,408505.57,18
1709226106,Infectious Disease,VA,238,739,116514.55,40
1624241199,Pathology,WY,327,667,53072.89,25
1335911495,Rheumatology,FL,366,1278,193643.2,19
1248518128,Cardiothoracic Surgery,GA,56,273,48089.42,48
1413723656,Oncology,LA,164,550,131227.0,49
1318549677,Radiology,WI,208,723,85099.87,23
1509123196,Cardiology,NC,185,977,150165.56,40
1635545199,Family Medicine,WV,626,1439,116597.6,30
1460313580,Nephrology,UT,229,944,87703.3,42
1743594369,Pediatrics,AK,387,2108,395427.14,32
1710163726,Infectious Disease,AR,158,795,57109.38,38
1919906844,Neurosurgery,CO,194,1019,108146.53,15
1183156238,Orthopedics,MI,249,839,101753.09,48
1868149749,Infectious Disease,VA,130,506,29002.98,48
1887856332,Oncology,OR,118,354,132155.31,18
1402629335,Dermatology,LA,223,495,73736.87,47
1464997557,Neurology,UT,209,1027,222680.57,21
1394678205,Oncology,TN,211,774,240194.27,37
1642976037,Dermatology,IL,121,506,41514.15,40
1654393971,Oral Surgery,MA,295,880,58518.66,43
1689392845,Internal Medicine,AZ,346,1857,262263.67,39
1596701882,Plastic Surgery,TX,152,519,73151.18,50
1793463313,Infectious Disease,IN,347,1546,178392.5,21
1492789405,Oncology,MO,317,1722,570112.33,42
1221142507,Neurology,OR,392,1428,629835.93,43
1482518213,Pulmonology,WV,366,990,79082.12,41
1170515727,Urology,AZ,264,1327,132601.69,49
1322671897,Anesthesiology,IL,230,747,97758.23,23
1473423258,Ophthalmology,MA,325,1452,250794.52,30
1491643071,Emergency Medicine,KS,596,2560,423858.07,47
1275121354,Surgery,HI,149,506,36079.79,44
1934057702,Infectious Disease,NM,271,1072,64298.96,36
1679204098,Vascular Surgery,LA,317,1108,135986.62,28
1104617588,Vascular Surgery,WY,203,410,69004.63,36
1319589386,Psychiatry,NJ,191,702,75561.38,50
1970932425,Nephrology,IA,230,714,104026.73,18
1276744903,Obstetrics and Gynecology,FL,365,1203,114253.28,21
1356144513,Cardiology,OH,339,1648,315108.37,15
1674635345,Oral Surgery,OR,341,831,131554.82,15
1786022853,Otolaryngology,WI,214,844,132722.11,25
1619455070,Plastic Surgery,NM,340,1222,198005.94,22
1229783792,Cardiothoracic Surgery,WI,178,538,52646.48,45
1800587789,Oncology,MO,201,402,145077.26,15
1575222427,Oral Surgery,CO,174,392,68244.08,32
1251196040,Radiology,ME,248,920,168605.82,6
1474519808,Family Medicine,TX,547,2718,417922.22,58
1604283985,Orthopedics,WI,318,1676,254212.93,45
1216325355,Pathology,MS,322,1038,113987.08,19
1536711889,Surgery,AZ,146,559,47615.23,33
1936421995,Internal Medicine,AK,308,1278,134185.94,40
1984892178,Vascular Surgery,ME,170,926,99062.81,38
1310750463,Physical Medicine,NJ,202,1080,83532.43,20
1722185513,Neurology,WI,232,662,243826.8,15
1592476734,Cardiology,MS,245,900,77838.3,18
1918473705,Orthopedics,MI,352,1675,231169.39,20
1452995849,Dermatology,WV,149,320,47194.92,24
1549961186,Cardiology,AK,358,756,83310.34,50
1713987691,Infectious Disease,IN,233,1154,215175.14,44
1697328599,Oral Surgery,IN,212,660,83252.41,28
1484567759,Urology,CO,195,463,62768.1,45
1712177133,Neurology,KY,296,843,390887.53,47
1543635340,Nephrology,MO,245,1072,92202.48,24
1124637806,Cardiothoracic Surgery,IN,73,386,74288.12,23
1977555023,Rheumatology,NE,316,1035,437326.9,24
1433265776,Pathology,OH,270,789,144659.78,10
1873742895,Urology,TX,165,497,27787.1,17
1840029411,Cardiothoracic Surgery,WV,86,178,19342.98,18
1192729088,Surgery,TX,146,695,68071.38,16
1700735292,Physical Medicine,MI,243,663,47395.31,22
1530188639,Nephrology,IL,129,654,100984.86,27
1351762154,Obstetrics and Gynecology,NE,211,703,110311.42,27
1971688876,Cardiology,CO,129,283,15751.06,18
1665135403,Vascular Surgery,RI,220,490,57087.49,22
1880737473,Cardiology,MD,372,2003,152275.12,29
1460693834,Infectious Disease,LA,133,421,76671.33,26
1771081440,Rheumatology,AR,217,471,113925.12,29
1780062139,Otolaryngology,NE,317,732,121180.52,40
1282958826,Gastroenterology,TN,112,424,72765.26,23
1247215786,Rheumatology,SD,319,1218,331389.23,34
1937314397,Otolaryngology,VT,231,1083,191713.34,37
1870740196,Emergency Medicine,CA,724,3635,229883.0,37
1831090035,Gastroenterology,IN,225,456,64720.51,46
1317758061,Endocrinology,NH,357,1076,76316.62,50
1727633816,Orthopedics,WV,257,639,72416.98,29
1609351789,Ophthalmology,WA,282,1203,251149.8,21
1535441011,Plastic Surgery,NY,318,1169,210438.81,47
1631759472,Urology,MT,164,705,92639.77,28
1539339766,Oral Surgery,KS,321,1254,233128.39,37
1126386985,Neurology,WA,303,1538,651821.13,25
1593803381,Oral Surgery,MT,188,765,59372.66,42
1567057660,Otolaryngology,NC,363,740,114615.31,27
1580549142,Nephrology,MT,143,761,151002.62,35
1281471044,Psychiatry,OK,375,2019,101154.65,33
1723607953,Pulmonology,KS,262,1042,68694.76,35
1466573742,Endocrinology,NM,345,1251,143958.97,46
1508217232,Surgery,AK,190,937,175050.57,38
1896772337,Gastroenterology,AK,262,550,33476.29,33
1234001312,Physical Medicine,NH,155,793,132515.27,36
1618451887,Gastroenterology,PA,196,784,151319.53,23
1733756029,Neurosurgery,MN,151,487,31129.96,49
1573950920,Neurology,TN,158,781,201442.9,42
1142281596,Dermatology,TN,284,1337,107951.62,26
1381202525,Internal Medicine,RI,660,2795,358956.12,58
1702560432,Vascular Surgery,NY,278,1178,234260.27,29
1789944027,Cardiology,WY,172,698,36786.47,21
1884998043,Cardiothoracic Surgery,GA,137,577,34372.57,47
1520289420,Vascular Surgery,SD,118,439,33204.78,16
1531107521,Rheumatology,TN,276,696,148530.12,29
1302972197,Ophthalmology,RI,207,1008,189280.17,16
1512791218,Psychiatry,AZ,106,502,62635.15,27
1121274005,Pediatrics,KY,188,971,143398.48,42
1249135033,Internal Medicine,VT,712,2854,298305.81,60
1951053161,Family Medicine,SD,447,2449,378598.08,50
1631306928,Cardiothoracic Surgery,VT,73,352,57867.4,34
1519863392,Rheumatology,RI,288,1484,574903.48,46
1374568855,Dermatology,WA,294,1146,187715.9,28
1488573222,Nephrology,MD,229,1211,100307.7,36
1877983498,Neurology,LA,294,1262,585206.07,49
1811525775,Vascular Surgery,NE,281,1474,187370.46,32
1644039773,Radiology,ME,387,1778,149878.53,16
1803208697,Gastroenterology,NV,181,903,157861.33,28
1566193554,Pathology,MD,365,1130,82646.64,19
1607624622,Anesthesiology,ND,341,687,86688.33,24
1412166485,Emergency Medicine,HI,695,3539,393809.23,50
1334551455,Rheumatology,TN,228,696,316640.77,42
1741091491,Infectious Disease,MI,374,789,42264.27,34
1442660291,Plastic Surgery,AR,284,1556,85241.05,26
1671243180,Internal Medicine,MT,537,1384,239999.11,33
1591650963,Radiology,LA,188,979,160285.54,11
1708966834,Dermatology,VT,339,1208,284478.34,46
1252340867,Neurosurgery,PA,130,382,64279.27,37
1816136735,Nephrology,UT,102,290,54753.86,19
1552807806,Pediatrics,MI,386,2113,140495.07,17
1826476586,Pediatrics,VT,102,311,31574.12,26
1703793998,Orthopedics,MD,207,662,120952.53,23
1598211064,Endocrinology,KY,219,1069,173808.19,36
1301960858,Neurology,WA,151,361,84347.73,37
1718587449,Cardiology,LA,185,629,48871.78,44
1977370600,Internal Medicine,GA,582,2048,309957.84,41
1965569439,Rheumatology,MN,156,689,229609.53,46
1339921653,Oncology,IL,383,1724,469848.73,33
1467457545,Neurology,KY,320,1734,744519.28,20
1727709808,Emergency Medicine,MA,348,791,118518.96,34
1469388693,Vascular Surgery,MN,260,1207,100166.43,44
1850049068,Dermatology,WI,313,774,86456.64,21
1546390055,Otolaryngology,IL,226,801,86340.34,23
1193274824,Rheumatology,MA,343,1135,338357.62,25
1917171804,Ophthalmology,KY,151,393,59788.48,47
1376529928,Oncology,DE,361,1954,741056.36,40
1271566508,Cardiology,PA,130,452,38468.01,42
1358233773,Cardiology,KS,272,1448,167061.54,46
1163690400,Surgery,MI,58,260,41123.04,49
1253371851,Oral Surgery,FL,314,1112,168473.36,21
1286018670,Physical Medicine,IN,243,1150,200292.85,48
1697057829,Oncology,AZ,257,965,431908.11,20
1806061153,Surgery,TN,88,193,20341.16,30
1530289001,Surgery,MS,61,305,21872.44,26
1943352579,Family Medicine,KS,354,1013,70785.6,53
1923676655,Anesthesiology,NH,293,1064,149978.01,7
1218325394,Infectious Disease,MI,249,1012,164220.32,31
1308394500,Cardiothoracic Surgery,CO,183,910,73226.33,34
1367073513,Ophthalmology,SC,290,808,173916.12,17
1836238982,Nephrology,HI,399,1473,99877.28,21
1444341759,Cardiology,NE,175,768,51612.55,44
1749567251,Pediatrics,MO,273,1318,245748.08,28
1273649503,Oncology,DE,318,793,289472.2,18
1885070927,Oncology,NY,217,1056,215917.08,21
1737484750,Gastroenterology,KS,303,1207,74022.17,35
1575295669,Radiology,UT,335,1180,144676.21,5
1485457063,Pediatrics,OR,363,1593,196096.04,43
1790919925,Surgery,MN,70,231,18358.61,31
1394381403,Obstetrics and Gynecology,AR,105,507,38855.08,23
1933345770,Nephrology,MO,366,1044,129617.91,17
1328757418,Family Medicine,MD,626,2010,117170.0,68
1439526145,Oncology,MT,331,1543,256957.04,18
1392273188,Cardiology,RI,205,605,92399.6,44
1829521659,Anesthesiology,MD,135,523,82916.53,12
1946975799,Ophthalmology,OH,358,836,77612.47,30
1991317925,Gastroenterology,TX,167,594,36085.88,35
1207512361,Emergency Medicine,KS,443,1467,95476.04,34
1271458407,Pediatrics,AL,150,423,62870.53,25
1488331666,Plastic Surgery,KS,188,396,52480.29,27
1835664891,Family Medicine,CA,751,3479,375767.96,37
1877029187,Physical Medicine,SD,310,861,151677.56,30
1677105121,Pulmonology,UT,144,614,95300.21,30
1892721423,Pathology,RI,106,384,48592.17,14
1795801932,Urology,NV,346,915,51616.3,37
1238943860,Neurology,KY,151,714,348634.25,15
1590433737,Orthopedics,NV,223,655,68629.31,16
1953040475,Nephrology,TX,372,1835,180006.44,26
1332670816,Otolaryngology,AL,370,1220,200948.85,20
1768099110,Internal Medicine,TN,455,1486,282653.57,56
1750159178,Urology,GA,302,967,104844.84,22
1744287848,Psychiatry,NJ,319,1194,102026.23,43
1888514706,Rheumatology,DE,356,1335,550726.54,42
1358253884,Pulmonology,MN,305,723,116639.99,39
1933611596,Otolaryngology,OH,212,1121,118644.73,46
1322772686,Otolaryngology,CT,200,781,138870.3,45
1902557287,Surgery,AZ,92,418,34531.95,33
1816418659,Pathology,CA,254,772,83875.75,17
1288880588,Urology,NV,204,927,46467.98,22
1176899644,Plastic Surgery,NJ,313,1479,225739.28,26
1772387292,Rheumatology,CT,291,771,253640.14,22
1745281780,Pathology,OH,315,858,161700.63,13
1614534732,Cardiology,KY,298,922,120594.99,39
1736895586,Oncology,NM,111,306,104934.21,29
1103210393,Cardiology,LA,377,1044,159143.93,29
1531176657,Family Medicine,IA,653,3232,532718.2,66
1294481468,Family Medicine,GA,699,3734,739984.28,68
1221992963,Rheumatology,TN,185,682,116061.32,36
1742430594,Emergency Medicine,LA,332,714,63998.22,39
1897604198,Oral Surgery,UT,174,700,43605.38,43
1282899975,Pediatrics,NC,180,536,36775.81,27
1121928229,Neurology,OH,158,562,199052.6,40
1800083563,Dermatology,NM,271,1184,200557.11,48
1804555982,Internal Medicine,OR,544,2790,382914.37,58
1770317828,Endocrinology,AR,261,669,120578.77,21
1626490538,Orthopedics,DE,242,946,105368.17,36
1548296799,Anesthesiology,ND,148,582,75765.09,8
1110107303,Ophthalmology,CA,352,964,208353.25,35
1536349655,Neurosurgery,KS,74,405,32407.06,21
1280563600,Endocrinology,NJ,287,1410,165385.53,26
1899772748,Neurosurgery,WI,156,368,51336.93,41
1333988312,Urology,OK,359,807,109827.71,28
1664311165,Neurosurgery,VT,198,1010,58613.12,48
1278981663,Infectious Disease,AR,158,738,108080.32,15
1636431847,Neurology,NV,352,1132,484915.53,25
1223393630,Pathology,IA,199,691,47043.38,12
1182551138,Urology,SC,369,1163,159051.13,17
1433367080,Infectious Disease,RI,128,364,54921.52,37
1905021918,Surgery,MS,182,858,107703.3,36
1846083699,Ophthalmology,KS,400,1567,346694.14,24
1617360044,Neurosurgery,LA,105,431,31514.32,35
1934507540,Cardiothoracic Surgery,MI,77,272,24711.03,26
1446465628,Gastroenterology,CA,230,1129,203385.9,26
1214131975,Vascular Surgery,VA,193,863,95682.89,17
1230474972,Infectious Disease,OH,302,850,118774.85,37
1377248732,Orthopedics,IN,384,1106,94079.82,35
1518342483,Radiology,WY,126,517,26522.9,20
1741899836,Pathology,ND,272,1281,183521.64,25
1730440296,Ophthalmology,VT,256,836,178907.5,49
1599090130,Pediatrics,SD,242,1258,68959.24,26
1854430555,Orthopedics,NJ,347,1466,269458.57,36
1798845375,Physical Medicine,CO,314,1068,63712.38,28
1331705571,Endocrinology,NM,198,1043,122993.89,45
1843470204,Pediatrics,DE,345,1483,231335.93,15
1858434529,Oral Surgery,ID,256,630,47721.01,25
1889173702,Neurosurgery,LA,74,326,41982.8,29
1970545205,Plastic Surgery,AR,310,1350,117240.79,30
1565874575,Obstetrics and Gynecology,MD,107,249,32778.79,34
1411588366,Internal Medicine,HI,451,2102,279381.1,47
1266753550,Rheumatology,TX,115,293,72613.81,38
1107862868,Infectious Disease,RI,257,909,93313.93,20
1226717996,Rheumatology,WV,363,1266,218757.17,36
1547243997,Internal Medicine,AL,613,2948,273430.16,49
1631494466,Anesthesiology,IL,376,1567,93617.35,11
1601929317,Dermatology,MA,259,1271,130684.18,35
1200221667,Rheumatology,SD,128,483,211857.4,39
1181704545,Rheumatology,WY,136,284,62443.62,39
1443087332,Endocrinology,LA,192,887,123332.78,26
1137830760,Nephrology,ID,223,820,128468.37,42
1726083847,Rheumatology,NV,188,886,309609.68,29
1348799730,Gastroenterology,MO,147,586,37462.85,19
1771209441,Vascular Surgery,OH,198,817,42840.53,29
1941214062,Plastic Surgery,MD,164,488,70583.79,24
1415740351,Cardiology,MO,317,1381,175191.03,27
1390080916,Ophthalmology,IL,203,978,190389.99,49
1749085442,Emergency Medicine,KS,431,1176,124231.53,48
1509362928,Ophthalmology,SC,230,1048,174297.24,38
1971808980,Surgery,ID,122,350,47006.05,39
1765958477,Pediatrics,OK,268,858,100784.99,28
1465099941,Vascular Surgery,AK,395,1981,147511.96,50
1780324505,Cardiothoracic Surgery,ND,145,598,108758.67,45
1778127307,Neurosurgery,AL,113,451,77121.13,42
1404276135,Obstetrics and Gynecology,IN,265,1087,191231.59,45
1534712540,Obstetrics and Gynecology,AZ,232,835,142271.61,48
1316261434,Cardiology,AZ,274,810,107383.17,44
1327919454,Oral Surgery,LA,245,1124,159133.78,40
1816145000,Pathology,ND,322,1128,156066.05,24
1722116070,Internal Medicine,NJ,308,1056,69668.29,74
1789855263,Cardiology,NV,399,869,153762.51,43
1188084920,Neurology,AK,210,1006,242695.98,43
1210197081,Obstetrics and Gynecology,MT,345,1691,190786.57,35
1100055317,Nephrology,MI,139,542,68171.39,16
1836828463,Orthopedics,MO,351,1515,135007.58,26
1319483775,Surgery,VT,103,555,58380.79,42
1717920888,Oncology,MA,109,554,275486.27,32
1448112611,Physical Medicine,AK,271,1283,142771.31,29
1620198442,Obstetrics and Gynecology,MD,123,304,47664.15,31
1291069859,Plastic Surgery,OK,322,725,126668.97,49
1731174844,Psychiatry,MI,328,798,154688.23,23
1454805543,Dermatology,UT,223,866,197551.8,46
1559381725,Family Medicine,ID,686,2275,397301.95,62
1947810997,Neurology,SD,310,1445,342867.95,33
1715222108,Emergency Medicine,WI,683,2339,313176.08,18
1820666725,Pathology,IL,265,1005,83525.76,7
1123338491,Physical Medicine,CO,172,608,83123.23,36
1190257839,Plastic Surgery,SC,206,413,38859.95,47
1496074880,Pediatrics,VA,350,1263,162456.06,45
1152369237,Cardiothoracic Surgery,IN,149,468,33697.01,27
1902469456,Ophthalmology,IN,229,701,89597.62,31
1532681810,Oncology,WY,293,1352,542903.43,29
1212690923,Gastroenterology,CA,177,475,50168.34,41
1195323866,Urology,VA,124,442,36675.45,22
1579426375,Surgery,LA,141,509,93106.94,26
1824992679,Ophthalmology,FL,298,851,124850.43,49
1436254832,Infectious Disease,AZ,360,1493,278330.23,46
1973722326,Urology,KY,353,1899,339547.89,32
1834587946,Surgery,TN,111,587,103251.32,36
1248538572,Pulmonology,MN,197,701,83387.01,31
1986725251,Neurosurgery,AK,111,407,48782.87,50
1610370745,Surgery,AK,117,591,31547.05,45
1552314206,Otolaryngology,MN,141,434,50679.41,27
1420026154,Neurology,CA,262,1215,508217.19,28
1163774865,Endocrinology,PA,129,614,89952.51,17
1713080143,Neurosurgery,LA,58,277,29331.56,37
1879507062,Oncology,GA,223,1027,413699.24,36
1362171421,Oncology,MI,316,1036,279393.41,26
1315054170,Neurosurgery,UT,83,439,50254.79,17
1777850879,Rheumatology,TX,106,531,86492.84,44
1131034525,Neurosurgery,OR,70,157,25173.67,34
1728046958,Physical Medicine,TX,285,1392,85843.94,47
1709559613,Pulmonology,WV,304,1494,297369.89,20
1688000960,Orthopedics,UT,262,984,159734.06,43
1945631194,Oral Surgery,LA,305,1065,103085.44,34
1605070797,Otolaryngology,NV,147,556,91527.17,41
1648812777,Urology,TX,100,298,35531.65,41
1529384292,Rheumatology,TN,296,1159,233586.52,16
1894970622,Anesthesiology,VA,168,552,56008.14,24
1729391917,Anesthesiology,AK,369,1567,94286.25,10
1853104946,Emergency Medicine,VT,418,841,64817.63,26
1632983529,Ophthalmology,ME,108,335,74534.12,30
1769093336,Gastroenterology,NV,189,983,59041.73,18
1480698743,Neurology,IN,145,559,157433.27,34
1620285341,Surgery,NH,112,307,42555.45,20
1372011491,Otolaryngology,WA,356,1135,101210.81,34
1424748448,Vascular Surgery,FL,101,268,37749.45,33
1210715242,Cardiology,WV,185,963,80785.61,47
1616309652,Nephrology,IA,282,1543,201501.27,41
1544120877,Surgery,NY,172,526,42378.79,28
1493492969,Neurology,NC,196,397,108924.7,38
1310018939,Internal Medicine,NE,695,2164,372656.41,52
1325525920,Endocrinology,ND,375,1228,92306.46,22
1625016111,Gastroenterology,RI,267,855,122600.73,18
1968491687,Pulmonology,ND,255,1139,172686.63,19
1283404909,Gastroenterology,MO,269,877,112101.99,22
1504574960,Otolaryngology,MN,191,525,42435.8,21
1730927112,Emergency Medicine,MD,572,2669,362426.05,50
1869311084,Physical Medicine,AZ,128,700,135854.32,19
1979527959,Internal Medicine,MO,396,1151,179022.64,41
1434746255,Oral Surgery,HI,152,670,121568.31,44
1899468230,Vascular Surgery,KS,126,622,99722.67,21
1286174894,Neurology,NC,260,660,307963.23,33
1197364663,Neurology,ME,305,704,167066.59,36
1788390186,Anesthesiology,MS,200,994,191683.44,15
1339935149,Dermatology,IL,130,627,81799.38,43
1573467612,Gastroenterology,CO,151,774,110291.78,41
1487151097,Endocrinology,OK,255,1102,106816.1,44
1536773725,Family Medicine,VA,521,1474,250628.66,50
1425962070,Orthopedics,OK,194,793,51340.47,41
1759142836,Neurosurgery,RI,118,376,21906.31,34
1834907476,Neurology,SC,152,316,154869.91,39
1787964107,Pathology,VT,147,302,55651.27,21
1783381095,Pediatrics,HI,228,562,90486.5,40
1675039461,Pediatrics,NE,357,1869,136047.77,20
1779484941,Plastic Surgery,NY,282,1479,163157.76,39
1997281074,Endocrinology,OR,295,1575,85950.19,27
1777989786,Internal Medicine,NY,593,2845,444566.71,77
1104168499,Cardiology,MN,391,1097,163790.12,37
1628577993,Pediatrics,WI,167,656,77657.12,27
1269544529,Pediatrics,AK,123,659,98290.66,32
1700067875,Obstetrics and Gynecology,SC,352,1609,141774.29,27
1697538506,Otolaryngology,DE,174,719,45480.95,36
1300001943,Cardiothoracic Surgery,VA,61,192,38280.46,16
1858595420,Oral Surgery,GA,364,1236,211234.93,17
1409276438,Gastroenterology,AK,188,896,156587.67,31
1113737153,Ophthalmology,MN,253,1290,160983.36,40
1843662896,Endocrinology,MI,121,546,29207.76,20
